row_hash,empresa,titulo,local,estado,data_abertura,data_fechamento,dias_passados,status,vfn,nota
hwkBSk+QhI55zzxO9fyzTg==,MAPFRE Seguros,BB / Mapfre Seguros - CUIDADO!!!,São Caetano do Sul - SP,SP,2022-06-23,2022-06-27,4,Resolvido,Sim,10
Fv3MosyBA6aM3zB0+xMA+w==,AIG Seguros Brasil,Seguro proteção de preço não recebido,Lavras - MG,MG,2022-06-27,2022-07-01,4,Resolvido,Sim,9
tDjvNeDzeJrJEFIL9T9b8Q==,AIG Seguros Brasil,reclamação nao resolvida,Franca - SP,SP,2022-06-20,2022-06-24,4,Resolvido,Sim,10
CkYvCgDBkbcQ6owuW+Oofw==,Zurich Brasil Seguros,adoro,Ilhéus - BA,BA,2022-03-28,2022-04-01,4,Resolvido,Sim,5
8HyoyZYFk7DU/K0/rJzn0w==,Zurich Brasil Seguros,Seguro desemprego cartão Riachuelo,Maringá - PR,PR,2022-04-01,2022-04-05,4,Resolvido,Sim,10
SYQWFGyR2j0cQgKR6pZs5A==,Zurich Brasil Seguros,NÃO CONSIGO ENTRAR EM CONTATO - GARANTIA ESTENDIDA,Fortaleza - CE,CE,2022-04-22,2022-04-26,4,Resolvido,Sim,10
CvxQ5Su/HXvHIzI0qdLkaA==,Tokio Marine Seguradora,TOKIO MARINE COM SERVIÇO ON LINE NET E ZAP HORRÍVEL,Guarujá - SP,SP,2022-05-02,2022-05-06,4,Resolvido,Sim,10
l4b+GAhcjVdvKRLlYMXvQg==,Bradesco Seguros,Descaso com Cliente - Solicitação de Reembolso impossível de prosseguir,Santo André - SP,SP,2022-06-27,2022-07-01,4,Resolvido,Sim,5
d5YMUxO+Z1f0IZBKBjiRzQ==,Bradesco Seguros,Não consigo ver meu extrato no site,Porto Alegre - RS,RS,2022-06-17,2022-06-21,4,Resolvido,Sim,6
EPfYi/JznS943t3uk037kg==,Bradesco Seguros,ASSISTÊNCIA 24 HORAS - 30 HORAS SEM ATENDIMENTO,Nova Friburgo - RJ,RJ,2022-06-13,2022-06-17,4,Resolvido,Sim,7
ULxM8di8SmaT4JlrWYRsqA==,Bradesco Seguros,Cancelar seguro de vida,Buenópolis - MG,MG,2022-07-04,2022-07-08,4,Resolvido,Sim,7
qNxW5B7sslNgVjWR+SNmFw==,Bradesco Seguros,Não consigo efetuar o pagamento da fatura do seguro auto,São José dos Campos - SP,SP,2022-06-09,2022-06-13,4,Resolvido,Sim,8
yABuJA5o+tBnLeBkVFYi4A==,Bradesco Seguros,Erro no aplicativo ao trocar e-mail,Jarinu - SP,SP,2022-06-19,2022-06-23,4,Resolvido,Sim,9
muLaEBqB9VTFZ2EPXvyxlA==,Bradesco Seguros,Não consigo ver meu extrato,Brasília - DF,DF,2022-06-10,2022-06-14,4,Resolvido,Sim,10
bLNirx/muKbVbjfwsOUlzg==,Bradesco Seguros,Reembolso plano de saúde,Rio de Janeiro - RJ,RJ,2022-06-27,2022-07-01,4,Resolvido,Sim,10
kCtO6BU0pZggoRDYTDnTGw==,Bradesco Seguros,Solicitação de migração de rede referenciada.,Barueri - SP,SP,2022-06-30,2022-07-04,4,Resolvido,Sim,10
ZT5MMBDoKeo7HhzVf/Nemw==,Bradesco Seguros,Barreiras impostas pelo Bradesco para fornecer Clexane para paciente grávida,Rio de Janeiro - RJ,RJ,2022-07-05,2022-07-09,4,Resolvido,Sim,10
ALGN51eoCVfnaa6UEk+fYQ==,Bradesco Seguros,Cancelamento de seguro,São Paulo - SP,SP,2022-05-30,2022-06-03,4,Resolvido,Sim,10
c0tNYayibccDkU+ljdcWiw==,Bradesco Seguros,Contestação de reembolso,Rio de Janeiro - RJ,RJ,2022-06-06,2022-06-10,4,Resolvido,Sim,10
lKf60bV/Lm/HZhIj/OT9ZA==,Bradesco Seguros,Sinistro não pago a 32 dias pela Bradesco seguros,Niterói - RJ,RJ,2022-05-26,2022-05-30,4,Resolvido,Sim,10
+EfmkZ1gDilWm5nvJVZmdw==,Bradesco Seguros,Cirurgia Bariátrica,Santo André - SP,SP,2022-05-01,2022-05-05,4,Resolvido,Sim,5
zOVrP1KKVjMyAuSfAFYySg==,Bradesco Seguros,"Sistema de agendamento cirúrgico da Bradesco Saúde fora do ar, sem previsão!",São Paulo - SP,SP,2022-05-19,2022-05-23,4,Resolvido,Sim,5
MOAZqLxCRx6v3c2w+0tf2w==,Bradesco Seguros,Morosidade para aprovar cirurgia de neuroma,Porto Alegre - RS,RS,2022-05-16,2022-05-20,4,Resolvido,Sim,10
1NYCAaoggHxjCU/Fg7NFPA==,Bradesco Seguros,Cirurgia Negada pelo plano de Saúde.,Belo Horizonte - MG,MG,2022-05-23,2022-05-27,4,Resolvido,Sim,10
aueKQdQjZc266fzcJaj0OA==,HDI Seguros,Prazos,São Paulo - SP,SP,2022-05-19,2022-05-23,4,Resolvido,Não,2
PA085DkAngHqwjVeOC/18A==,HDI Seguros,Cancelamento de apólice por falecimento do titular,Porto Alegre - RS,RS,2022-06-03,2022-06-07,4,Resolvido,Não,7
I71xbp3MIZcdbXamBn1RwQ==,Azul Seguros,Falta de respeito em oficina,São Paulo - SP,SP,2022-06-24,2022-06-28,4,Resolvido,Não,4
3xU/kwnt5LqG36A8QWx0zw==,Porto Seguro,CARRO FÁCIL maior pegadinha do setor,São Paulo - SP,SP,2022-05-08,2022-05-12,4,Resolvido,Não,3
ZLmI3vwRP97lbxut7BRh4w==,MAPFRE Seguros,BB Seguros fazendo spam insistente e abusivo no meu celular,Florianópolis - SC,SC,2022-04-07,2022-04-11,4,Resolvido,Não,6
BLv3+yMUAEU0qgI8pjBaBg==,MAPFRE Seguros,Demora na devolução do resgate previdencia,Porto Velho - RO,RO,2022-06-13,2022-06-17,4,Resolvido,Não,7
Mix/Y3h6D9xMXcZsx0n3+g==,Zurich Brasil Seguros,Seguro Auto Zurich Seguros,Brasília - DF,DF,2022-06-26,2022-06-30,4,Resolvido,Não,3
GwkfdHP2pnItlEHeRid0+A==,Tokio Marine Seguradora,Sinistro de Veículo - vistoria autoriza há mais de um mês com fornecimento de peças pela seguradora não entregue,São Paulo - SP,SP,2022-05-23,2022-05-27,4,Resolvido,Não,2
bdAFZ8tpez/Tckklx0T5Eg==,Tokio Marine Seguradora,Falta de respeito !,Osasco - SP,SP,2022-03-29,2022-04-02,4,Resolvido,Não,5
nENJGvhmrXkaypzZXunwHQ==,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Nao pagamento de Lucro cessante,Cuiabá - MT,MT,2022-06-27,2022-07-01,4,Resolvido,Não,5
MLVrkN9wZGCKD7KvXwcRcg==,Bradesco Seguros,Não cancelam meu seguro prestamista,Carapicuíba - SP,SP,2022-06-17,2022-06-21,4,Resolvido,Não,0
IGohRmzZMjDvKhuNdyVaYA==,Bradesco Seguros,Descaso total com o cliente,São Paulo - SP,SP,2022-06-06,2022-06-10,4,Resolvido,Não,0
alha4KTZk73WuQP1hy9VwA==,Bradesco Seguros,Má prestação de serviço,São Paulo - SP,SP,2022-06-10,2022-06-14,4,Resolvido,Não,3
o5eeHz2bpv1GDUkE4FPn/Q==,Bradesco Seguros,"Sinistro, falta de informações",Osasco - SP,SP,2022-07-03,2022-07-07,4,Resolvido,Não,5
hUhP5E5aDdn4eVEpqaAnGg==,Bradesco Seguros,NÃO ATENDIMENTO DO SERVIÇO SOLICITADO,Bragança Paulista - SP,SP,2022-05-02,2022-05-06,4,Resolvido,Não,0
aIYC87CcKYNruTjEaPA7iA==,Bradesco Seguros,Cancelar seguro,Guarulhos - SP,SP,2022-04-30,2022-05-04,4,Resolvido,Não,10
Jm9qemHshFSca1Nd8iWjdQ==,Bradesco Seguros,Seguro não foi pago,Curitiba - PR,PR,2022-05-12,2022-05-16,4,Resolvido,Não,10
s0fU3VUTbTUGkWuKL9FlDw==,Azul Seguros,Estou com minha Ranger na oficina 18/03/22 e,São Paulo - SP,SP,2022-05-13,2022-05-17,4,Não resolvido,Sim,9
0nMfbaYwnAhsdeC34Ypr3A==,HDI Seguros,Carro foi entregue com defeito e estão acusando que era defeito anterior,Curitiba - PR,PR,2022-05-02,2022-05-06,4,Não resolvido,Não,0
imnSYIkfuPwEJD7HUeTJ9w==,HDI Seguros,Demora no reparo do veículo,Governador Valadares - MG,MG,2022-05-08,2022-05-12,4,Não resolvido,Não,0
SBq9VH0tX1FGr7uK89SMrA==,HDI Seguros,Descaso com o segurado,Rio de Janeiro - RJ,RJ,2022-06-19,2022-06-23,4,Não resolvido,Não,1
tgPGyNSOrrx7Shnhks9a4Q==,Azul Seguros,Não cobriu todos os danos causados no veiculo,Herculândia - SP,SP,2022-05-01,2022-05-05,4,Não resolvido,Não,0
0QDU1nUuUocuw04KjaVNIA==,Azul Seguros,Vistoria negada,Osório - RS,RS,2022-05-12,2022-05-16,4,Não resolvido,Não,0
Nl8zJOBlQLl0Gl77/Xx/NA==,Azul Seguros,Demora na aprovação,São João de Meriti - RJ,RJ,2022-05-16,2022-05-20,4,Não resolvido,Não,0
MJX2COBu8QMrqlf69hEhvA==,Porto Seguro,Tech Fácil e venda casada,São Paulo - SP,SP,2022-05-06,2022-05-10,4,Não resolvido,Não,0
KsBJSvCJP6WZwQVU/j0Y5w==,Youse Seguros,Aumento abusivo,Osasco - SP,SP,2022-04-25,2022-04-29,4,Não resolvido,Não,2
D4TSGRBTtd+lQ09eU7ilGg==,Youse Seguros,Reajuste absurdo na mensalidade,Rio de Janeiro - RJ,RJ,2022-06-20,2022-06-24,4,Não resolvido,Não,0
JP/Agc3N0eICyu1UXt0Leg==,AIG Seguros Brasil,"sinistro aprovado, fechado sem ser pago",Recife - PE,PE,2022-06-17,2022-06-21,4,Não resolvido,Não,0
BYTtxghbzeRRN8FprYiPSw==,Tokio Marine Seguradora,Cartao alimentação nao entregue,São Paulo - SP,SP,2022-05-02,2022-05-06,4,Não resolvido,Não,0
QMHqqI3oi2fab6F4b9OmMQ==,Tokio Marine Seguradora,Não cobriu colisão,Caeté - MG,MG,2022-06-22,2022-06-26,4,Não resolvido,Não,0
hzprVwLy/HMPrQE2/q4WGA==,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Assistência residencial não atendida,Rio de Janeiro - RJ,RJ,2022-05-09,2022-05-13,4,Não resolvido,Não,1
LI83YDCjbjPWtz3Qvr0DbQ==,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Informações errada,Campinas - SP,SP,2022-06-12,2022-06-16,4,Não resolvido,Não,1
KTNG2bEchmWlb0SR5tVHbg==,Bradesco Seguros,INTERNET BANKING DO BRADESCO (NAO) REDUZ VALOR CONTRIBUIÇÃO DO (PGBL),Brasília - DF,DF,2022-06-09,2022-06-13,4,Não resolvido,Não,0
B1lZmGlj5lKef1/4yE0Feg==,Bradesco Seguros,Reembolso não previsto em contrato,Rio de Janeiro - RJ,RJ,2022-05-31,2022-06-04,4,Não resolvido,Não,0
zDY5mbybeT88RLsNA+3tyA==,Bradesco Seguros,Seguro Auto - 3 horas para envio de guincho,Ilhéus - BA,BA,2022-06-06,2022-06-10,4,Não resolvido,Não,0
Fo3sDKATP2GqWEdlTmUkGA==,Bradesco Seguros,Apólice divergente e cadastro desatualizado.,São Bernardo do Campo - SP,SP,2022-06-02,2022-06-06,4,Não resolvido,Não,0
acggWa3EHaynHQKpOIZTqA==,Bradesco Seguros,Seguro saúde COM seguro viagem,São Paulo - SP,SP,2022-07-04,2022-07-08,4,Não resolvido,Não,1
8sedWzANJhtWZD4fYARxOA==,Bradesco Seguros,Falta de cotação,Piracicaba - SP,SP,2022-06-10,2022-06-14,4,Não resolvido,Não,5
t1V7N1ifEY5CZ0tREUix6g==,Bradesco Seguros,Ausência de resposta - Necessidade de fornecimento de medicamento,Araruama - RJ,RJ,2022-05-01,2022-05-05,4,Não resolvido,Não,0
rlN6Fw3tXmO+ab9DZMEAwA==,Bradesco Seguros,NUNCA CONSIGO AGENDAR ACUPUNTURA QUANDO PRECISO,Guarulhos - SP,SP,2022-05-05,2022-05-09,4,Não resolvido,Não,0
yI29szL5f+Tudch8X6mW4w==,Bradesco Seguros,BRADESCO SEGUROS,São Paulo - SP,SP,2022-05-06,2022-05-10,4,Não resolvido,Não,0
eqr0zdTzOysRF0VFzf0HsA==,Bradesco Seguros,"Não enviam guincho, deixam na mão!",Charqueadas - RS,RS,2022-05-09,2022-05-13,4,Não resolvido,Não,0
O7G0foIOSsETM2uyvz23Fg==,Bradesco Seguros,Bradesco Seguros demora para autorizar cirurgia.,São Paulo - SP,SP,2022-05-05,2022-05-09,4,Não resolvido,Não,2
ok1+rmDs86f8ebhi/PHw9Q==,Bradesco Seguros,NAO ATENDIMENTO DE GUINCHO,Guarulhos - SP,SP,2022-05-16,2022-05-20,4,Não resolvido,Não,2
7riRzx+CUZLFhDEs55Ggdg==,Bradesco Seguros,Troca de Senha,Valinhos - SP,SP,2022-05-24,2022-05-27,3,Não resolvido,Não,0
nFrx0dBQtEHDtsMXRIGIpQ==,Bradesco Seguros,Estou sendo [Editado pelo Reclame Aqui] por não me pagaram o que devem,Curitiba - PR,PR,2022-05-24,2022-05-27,3,Não resolvido,Não,0
nSs5ZtCTchPwup7i5CjhRQ==,Bradesco Seguros,Não consigo gerar meu informe de rendimentos,Jaú - SP,SP,2022-04-25,2022-04-28,3,Resolvido,Sim,10
VxmABXJMy72jk2WhMSzdqA==,Bradesco Seguros,cancelar seguro prestamista 900194,Campinas - SP,SP,2022-04-26,2022-04-29,3,Resolvido,Sim,8
gGzdIhkIowr7RoxxN3nYAA==,Bradesco Seguros,INFORME ERRADO DE IMPOSTO DE RENDA,Sorocaba - SP,SP,2022-04-26,2022-04-29,3,Resolvido,Sim,8
KAMdFM60kVyo0vq1iJ6RzA==,HDI Seguros,COMPROVANTE CANCELAMENTO APÓLICE,Rio de Janeiro - RJ,RJ,2022-05-23,2022-05-26,3,Resolvido,Sim,3
v1mA1ZY1ZP0eewz/BUH4tw==,HDI Seguros,"complemento da reclamação #145127397 - HDI, uma seguradora ""desumana""",Almirante Tamandaré - PR,PR,2022-06-19,2022-06-22,3,Resolvido,Sim,6
2BLKfdivbtV880j2RU34+g==,HDI Seguros,Não tem assistencia,Viamão - RS,RS,2022-04-05,2022-04-08,3,Resolvido,Sim,9
ZBiuNz9OZEEJXKP30qNBZA==,HDI Seguros,"Prazo absurdo para aprovarem o orçamento,",Curitiba - PR,PR,2022-05-31,2022-06-03,3,Resolvido,Sim,9
yrMo50/MonaBBkk+VS2nDg==,HDI Seguros,Sem resposta concreta pela empresa,Delfim Moreira - MG,MG,2022-05-17,2022-05-20,3,Resolvido,Sim,10
jR5eXBpzZutoY1Okv7ue9g==,Azul Seguros,Descaso de atendimento a terceiro,Carapicuíba - SP,SP,2022-04-05,2022-04-08,3,Resolvido,Sim,6
SaTWZRDhdwqYSMn1zw7xYQ==,Azul Seguros,Cobrança indevida,São Paulo - SP,SP,2022-04-25,2022-04-28,3,Resolvido,Sim,7
S90SGwB4J8WWCJYpF5I97Q==,Azul Seguros,"Paguei pelas mensalidades, porém, meu seguro foi cancelado",Hortolândia - SP,SP,2022-04-10,2022-04-13,3,Resolvido,Sim,8
Q+OFIzDrU7CwDqnZv7plCg==,Azul Seguros,Devolução de cancelamento,São Paulo - SP,SP,2022-05-16,2022-05-19,3,Resolvido,Sim,8
SYk9Ho7+fq4PMvitnNX74w==,Azul Seguros,"Azul bloqueia dados da RENOVAÇÃO, para cliente não cotar o seguro",Praia Grande - SP,SP,2022-05-23,2022-05-26,3,Resolvido,Sim,8
s+m6H+rcZGdDWcZAm4Uh9g==,Azul Seguros,VISTORIA DE COLISAO,Niterói - RJ,RJ,2022-06-21,2022-06-24,3,Resolvido,Sim,8
39Hrqa+kYzRjLO8n7gQSzw==,Azul Seguros,Fornecimento de peças,Limeira - SP,SP,2022-04-04,2022-04-07,3,Resolvido,Sim,10
XmG0Jv6XPJONUTyfvNkahQ==,Azul Seguros,loja credenciada,Osasco - SP,SP,2022-05-03,2022-05-06,3,Resolvido,Sim,10
RMjIopIfHLIaE/7mnDYEDQ==,Porto Seguro,Porto seguro me deixou na mao,São Paulo - SP,SP,2022-04-06,2022-04-09,3,Resolvido,Sim,7
2JMfj6Co1nDlsSwHjaev5g==,Porto Seguro,Prestador de Serviço do Guincho da porto bateu meu Carro.,São Paulo - SP,SP,2022-05-31,2022-06-03,3,Resolvido,Sim,8
Wy4JzqpyMnSjKUXwDchVFQ==,Porto Seguro,descepicionado,Penápolis - SP,SP,2022-05-09,2022-05-12,3,Resolvido,Sim,9
JsymZHgUsA1xiyUXqZ0F8w==,Porto Seguro,Não estou conseguindo a segunda via da apolice,Recife - PE,PE,2022-05-31,2022-06-03,3,Resolvido,Sim,10
BXC8yb/81Xrf6R7d0bF9DA==,Porto Seguro,COLISÃO MOTO HONDA PCX ABS 2020,São Paulo - SP,SP,2022-05-31,2022-06-03,3,Resolvido,Sim,10
SHXAoLplx5pPH7F5IfxUkg==,Porto Seguro,Conta Bloqueada,São Paulo - SP,SP,2022-04-01,2022-04-04,3,Resolvido,Sim,10
BPJ4Uk/MMK+9LNtjRRzpHg==,Porto Seguro,Alteração de Dados Cadastrais,São Paulo - SP,SP,2022-04-02,2022-04-05,3,Resolvido,Sim,10
gcwBI7nFIGz5QT5SO5s/qA==,Porto Seguro,Lucros Cessantes,Viamão - RS,RS,2022-06-14,2022-06-17,3,Resolvido,Sim,10
bJM0ZHDQu/3EYKtQHeFV8w==,Porto Seguro,Cancelamento do seguro celular,São Paulo - SP,SP,2022-06-19,2022-06-22,3,Resolvido,Sim,10
Q4jGMq/02jfqev9XLmW/vw==,Porto Seguro,Cancelamento,Rio de Janeiro - RJ,RJ,2022-06-06,2022-06-09,3,Resolvido,Sim,9
0dEvf6cN8FAZ9qX2V9A0Ig==,Porto Seguro,Seguro de minha moto,Taubaté - SP,SP,2022-06-03,2022-06-06,3,Resolvido,Sim,10
HUN6FXi6YnIXipmbtVyGGg==,Porto Seguro,Segurados Porto Seguro,Santo André - SP,SP,2022-06-05,2022-06-08,3,Resolvido,Sim,10
FjBEU/4u1/FReuG2DcPhjA==,Youse Seguros,CANCELAMENTO SEGURO PELA YOUSE SEM MOTIVO,Arapongas - PR,PR,2022-06-28,2022-07-01,3,Resolvido,Sim,10
xcJ/MtGvwcnDWi+QWsnnEQ==,MAPFRE Seguros,CONTA AINDA NO ESAJ PROCESSO QUE O CARRO JA FOI ATE DEVOLVIDO,-- - --,- --,2022-04-25,2022-04-28,3,Resolvido,Sim,8
XHtVWRtOjFik/hGezrBMpQ==,MAPFRE Seguros,Pagamento de parcelas,Itanhaém - SP,SP,2022-06-17,2022-06-20,3,Resolvido,Sim,8
XIwAazx8TGQ3iIIlOZTxWA==,MAPFRE Seguros,Garantia estendida Lojas Americanas Mapfre/Lasa,Lençóis Paulista - SP,SP,2022-06-13,2022-06-16,3,Resolvido,Sim,6
eDLIF418oSQ0+CcIg9G3PA==,AIG Seguros Brasil,Atraso no pagamento de sinistro,São Vicente - SP,SP,2022-06-13,2022-06-16,3,Resolvido,Sim,8
q9/Nc9eBFODD269hY6ZwmQ==,AIG Seguros Brasil,PROTEÇÃO DE PREÇO,Rio de Janeiro - RJ,RJ,2022-06-14,2022-06-17,3,Resolvido,Sim,8
IZQDpIuroTvelHm/wYdufg==,AIG Seguros Brasil,Proteção de Preço não Recebida - Visa e AIG Seguros,Angicos - RN,RN,2022-04-18,2022-04-21,3,Resolvido,Sim,10
ra4hjAKJdbqY4/9O8okfDw==,AIG Seguros Brasil,Reclamei de 2 reembolsos pendentes no seguro protecao de preco e so devolveram um!!!,Goiânia - GO,GO,2022-06-17,2022-06-20,3,Resolvido,Sim,10
80azIAh/7C6yP4Z8uNX3Fw==,Zurich Brasil Seguros,Garantia estendida,Palmas - TO,TO,2022-04-25,2022-04-28,3,Resolvido,Sim,9
z5ip2BHQrPL8YDompPDRHg==,Zurich Brasil Seguros,Consulta sem minha autorização!,São José - SC,SC,2022-05-06,2022-05-09,3,Resolvido,Sim,10
Q6mk+FU8ukXNN7/fMIGVNg==,Zurich Brasil Seguros,Demora no atendimento,Rio de Janeiro - RJ,RJ,2022-05-11,2022-05-14,3,Resolvido,Sim,10
EUAvGcnOqKwCT/R6v/Pcpg==,Zurich Brasil Seguros,Cancelamento de Proposta,Bauru - SP,SP,2022-05-27,2022-05-30,3,Resolvido,Sim,10
nMWOquTks4olm5pu4IAA1w==,Zurich Brasil Seguros,Carro reserva negado,Patrocínio - MG,MG,2022-06-13,2022-06-16,3,Resolvido,Sim,10
sHJBTmzpicL7SalZuRdakA==,Tokio Marine Seguradora,NÃO RESOLVEM SE MEU CARRO É PERDA TOTAL OU REPARAÇÃO DE DANOS,Rio de Janeiro - RJ,RJ,2022-05-17,2022-05-20,3,Resolvido,Sim,10
UFkbCZ74iFv+iY8YRROhwA==,Tokio Marine Seguradora,FAROIS NÃO GENUÍNOS,Ribeirão Preto - SP,SP,2022-05-27,2022-05-30,3,Resolvido,Sim,10
l6cT0VklCr/GsyBQzR/GTQ==,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Não é possível autorizar débito de seguro pela Allianz,Machado - MG,MG,2022-04-16,2022-04-19,3,Resolvido,Sim,10
UrvGhzojrC7txhr0d62hdw==,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",CHATEADO,Fortaleza - CE,CE,2022-06-15,2022-06-18,3,Resolvido,Sim,10
N4uZkxC249qjgefSoIXjxw==,Bradesco Seguros,2022.0003004152.00 Reembolso incorreto,Porto Alegre - RS,RS,2022-06-21,2022-06-24,3,Resolvido,Sim,5
f5BVJhYZ9TzgH4r4FBvf1A==,Bradesco Seguros,Acesso ao app,São Paulo - SP,SP,2022-06-02,2022-06-05,3,Resolvido,Sim,7
eMrT3DwdRdqikSEEHjlOsA==,Bradesco Seguros,Solicitação de boleto p pgto há um mês,Rio de Janeiro - RJ,RJ,2022-06-06,2022-06-09,3,Resolvido,Sim,7
u47RkzUi4FpRsjBm4gOD3g==,Bradesco Seguros,REEMBOLSO BRADESCO SAUDE MUITO ABAIXO DO APRESENTADO,Goiânia - GO,GO,2022-06-20,2022-06-23,3,Resolvido,Sim,8
+2cGbPz2H01tGNqaqR5kEQ==,Bradesco Seguros,Exame Calprotectina fecal recusado pelo Plano Bradesco Saúde Top Nacional.,Salvador - BA,BA,2022-05-28,2022-05-31,3,Resolvido,Sim,9
vp43omcp7WGOo1Rt1Fu/4g==,Bradesco Seguros,Atraso na solicitação de reembolso!,Simões Filho - BA,BA,2022-06-13,2022-06-16,3,Resolvido,Sim,10
9cngHay+Mi/onI1MK2DD/Q==,Bradesco Seguros,No aguardo da autorização do exame,Arame - MA,MA,2022-06-25,2022-06-28,3,Resolvido,Sim,10
GhRn4HqIjPu8VeP7B7cshQ==,Bradesco Seguros,Descaso com o cliente,São Bernardo do Campo - SP,SP,2022-06-06,2022-06-09,3,Resolvido,Sim,10
dURJka20oA30zgqNh/mdDA==,Bradesco Seguros,Demora em realizar Reembolso,Poá - SP,SP,2022-06-06,2022-06-09,3,Resolvido,Sim,10
iSTPQLcabpF88WMbDlZfbw==,Bradesco Seguros,Liberação de cirurgia Bariatrica,Jandira - SP,SP,2022-05-27,2022-05-30,3,Resolvido,Sim,10
1S25ThgUUPApsJSm1vzO4A==,Bradesco Seguros,"Reembolso psicoterapia, cada hora pedem algo diferente",São Paulo - SP,SP,2022-05-31,2022-06-03,3,Resolvido,Sim,10
JJkLXT0GnrAjXDqNM8A5Aw==,Bradesco Seguros,Retorno da Autorização da Gastroplastia e exigência de carência de um plano que foi migrado ( Com carência comprada ),Rio de Janeiro - RJ,RJ,2022-05-30,2022-06-02,3,Resolvido,Sim,10
s5sQwcFUdnx3GAKNAKYTTQ==,Bradesco Seguros,Aplicativo na entra,São Paulo - SP,SP,2022-05-16,2022-05-19,3,Resolvido,Sim,4
ABdlPsfDiAt0XTgORY0m6w==,Bradesco Seguros,ESTOU TENTANDO A MESES INCLUIR UM DEPENDENTE NO PLANO E ATÉ O MOMENTO NÃO RECEBO RESPOSTA PARECE QUE É UM ROBO QUE RECEBE TODA AS INFORMAÇÕES,Jaboatão dos Guararapes - PE,PE,2022-05-11,2022-05-14,3,Resolvido,Sim,7
LMSnqKQxaOCdxdK9daOMAQ==,Bradesco Seguros,Sinistro,Salvador - BA,BA,2022-04-15,2022-04-18,3,Resolvido,Sim,10
GxcduLEsdeRxPJXicTNzXw==,Bradesco Seguros,Estorno de valor,Floriano - PI,PI,2022-05-03,2022-05-06,3,Resolvido,Sim,10
chUG5Ptjd7YSV2CowYeedw==,Azul Seguros,"PRECISO CANCELAR IMEDIATAMENTE, PRA NÃO DEBITAR A PARCELA",Petrópolis - RJ,RJ,2022-06-07,2022-06-10,3,Resolvido,Não,8
9mDgyNk+Bzn5fZ4R+ueKTQ==,Porto Seguro,Não consigo usar o celular,Curitiba - PR,PR,2022-05-16,2022-05-19,3,Resolvido,Não,5
13gRZTB1Z2Bz5TtXvHF0gg==,Porto Seguro,"Quase a 2 meses sem receber meu carro,após o sinistro ser acionado.",Itaboraí - RJ,RJ,2022-05-09,2022-05-12,3,Resolvido,Não,7
o8CyJpAAlBwXM6xlAb6WnA==,Porto Seguro,Carro zero com defeito e voucher do carro seguro bloqueado,Curitiba - PR,PR,2022-05-31,2022-06-03,3,Resolvido,Não,8
MHjJESPdwy1zM+viCxwMWA==,Porto Seguro,Recebi uma carta de apólice do Porto Seguro,Belo Horizonte - MG,MG,2022-05-23,2022-05-26,3,Resolvido,Não,8
EN141ncPlj1crPvYSXX3aA==,Youse Seguros,Não esta prestando bom serviços,Mogi das Cruzes - SP,SP,2022-06-06,2022-06-09,3,Resolvido,Não,6
J+Ytv7h/8trqKK/hhns2WA==,Youse Seguros,Vistoria online não funciona,Curitiba - PR,PR,2022-06-21,2022-06-24,3,Resolvido,Não,6
kf4O7gkIN3Tqw/fPu/GsZg==,Youse Seguros,Cancelaram meu seguro sem contato.,Varginha - MG,MG,2022-06-25,2022-06-28,3,Resolvido,Não,6
7uEqUD2Xt9C97XzHwWglow==,Bradesco Seguros,"Faz o cliente de bola de pingue pongue e nunca responde, são já 2 meses de enrolação",Salvador - BA,BA,2022-05-27,2022-05-30,3,Resolvido,Não,1
MCzuSTMRq38GHvWmXMDMyg==,Bradesco Seguros,Bradesco não envia apólice de seguro contratado nem disponibiliza download da mesma,Rio de Janeiro - RJ,RJ,2022-05-30,2022-06-02,3,Resolvido,Não,6
LaV3ed085rGzSCOnvKvA6A==,Bradesco Seguros,RESGATE PREVIDENCIA PRIVADA - MENOR IDADE,Paulínia - SP,SP,2022-06-20,2022-06-23,3,Resolvido,Não,8
mwFvcJ5SL+UAf2bVHo+9Vg==,Bradesco Seguros,Reboque não veio,Recife - PE,PE,2022-06-20,2022-06-23,3,Resolvido,Não,8
w2tMgwssI33/YOzqQf4Q/Q==,Bradesco Seguros,Péssimo seguro! Pensem bem antes de fechar negócio.,Porto Velho - RO,RO,2022-05-29,2022-06-01,3,Resolvido,Não,10
XlcXDYEz9LPUk5h9Gb0+OQ==,Bradesco Seguros,Informe para IRPF,Salvador - BA,BA,2022-05-15,2022-05-18,3,Resolvido,Não,5
RNZ41JeuvCf2Su/a6EJ2Fg==,Bradesco Seguros,Solicitação de Guincho,São Paulo - SP,SP,2022-05-03,2022-05-06,3,Resolvido,Não,10
LKo9eHOUovDf8bp/OcOOVw==,Bradesco Seguros,Médico cadastrado não atende,São Paulo - SP,SP,2022-06-19,2022-06-22,3,Não resolvido,Sim,5
Zd3zgOPm2pWPPbpjeYf5ZQ==,HDI Seguros,Cancelamento de Proposta Devolução de Valores,São Paulo - SP,SP,2022-05-03,2022-05-06,3,Não resolvido,Não,0
