sentimento,empresa,tempo_reclamacao,status,titulo,seguro,sinistro,prestamista,carro,cancelamento,protecao,atendimento,rembolso
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",44,Não resolvido,Descaso e desrespeito para com o segurado,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",25,Resolvido,Sem atendimento ao serviço de reparo da máquina de lavar,false,false,false,false,false,false,true,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",15,Não resolvido,Reembolso/Carro reserva,false,false,false,true,false,false,false,true
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",28,Não resolvido,NÃO QUITAÇÃO AO BANCO VEÍCULO,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",29,Não resolvido,Atendimento,false,false,false,false,false,false,true,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",79,Não resolvido,"Atendimentos péssimos, e ainda prejudicam e sabotam os clientes.",false,false,false,false,false,false,true,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",30,Não resolvido,Descaso da seguradora allianz,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",5,Não resolvido,Seguro cancelado sem aviso prévio,true,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",13,Não resolvido,Cancelamento indevido de apólice auto,false,false,false,false,true,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",11,Não resolvido,CANCELARAM MEU SEGURO RESIDENCIAL APOS SOLICITAR SINISTRO,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",8,Não resolvido,Seguro que não pode ser usado,true,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",63,Não resolvido,Descaso no atendimento de sinistro residencial,false,true,false,false,false,false,true,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",34,Não resolvido,Situação desconfortável seguro residencial,true,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",21,Não resolvido,Pagando um seguro auto que simplesmente não me atendeu quanto eu precisei !,true,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",74,Não resolvido,Mal atendimento,false,false,false,false,false,false,true,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",52,Não resolvido,Qualidade baixa das oficinas parceiras da Allianz,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",37,Resolvido,Sinistro não indenizado,false,true,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",11,Resolvido,Não atende as emergências no prazo,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",74,Resolvido,Sem previsão para entrega do carro,false,false,false,true,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",7,Não resolvido,Garantia que não existe,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",18,Não resolvido,Prazo de 30 dias Estourou,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",7,Não resolvido,Descaso,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",5,Não resolvido,Leilão de carros da seguradora Allianz nunca mais!!!!!,false,false,false,true,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",26,Não resolvido,PESSIMO ATENDIMENTO E FALTA DE RESPEITO AO CLIENTE,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",28,Resolvido,Empresa desrespeita o consumidor,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",42,Não resolvido,Sinistro,false,true,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",22,Não resolvido,Troca de para brisa.,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",15,Não resolvido,Não contrate a Allianz Residencial,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",37,Não resolvido,Veículo batido por terceiros,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",12,Não resolvido,Cobrança indevida,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",77,Não resolvido,"Carro pronto na oficina, mas divergencia de informação.",false,false,false,true,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",4,Não resolvido,Assistência residencial não atendida,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",44,Resolvido,"descaso, atraso, qualidade atendimento",false,false,false,false,false,false,true,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",53,Não resolvido,Sinistro não pago,false,true,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",31,Resolvido,Não estão respondendo solicitação de reembolso,false,false,false,false,false,false,false,true
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",21,Resolvido,Cobranca indevida,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",33,Resolvido,"Numero do sinistro 259658603 - serviço mal feito , pela oficina credenciada da allianz Seguros",true,true,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",46,Resolvido,Socorro Guincho,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",10,Não resolvido,Atraso no fornecimento de peças,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",46,Resolvido,Não resolução de sinistro,false,true,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",52,Não resolvido,Aguardando quase 3 meses para arrumar um para-choque,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",5,Resolvido,Não quero renovar com Allianz,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",26,Não resolvido,Demora para resolver o sinistro do meu veículo,false,true,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",4,Não resolvido,Informações errada,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",37,Não resolvido,Demora na vistoria e descaso do problema.,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",35,Não resolvido,RESTRIÇÃO TÉCNICA PARA O SEGURADO (CODE 3000),false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",40,Resolvido,Reembolso prometido e não pago,false,false,false,false,false,false,false,true
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",35,Resolvido,Impossível contato com a empresa Allianz,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",20,Não resolvido,Não cumprem o prometido,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",30,Não resolvido,Cancelamentos seguidos sem comunicação,false,false,false,false,true,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",35,Resolvido,assistencia residencial marca mas nunca aparece,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",19,Resolvido,Idosa sofre com burocracia de sinistro Allianz,false,true,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",57,Resolvido,"Morosidade para transferência de titularidade, desrespeitando prazo legal",false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",11,Resolvido,DESCASO E FALTA DE COMPROMISSO COM O ASSEGURADO!!!!,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",10,Não resolvido,Descaso allianz,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",49,Não resolvido,Péssima jornada e experiência do cliente no serviço de assistência 24 horas Allianz!,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",60,Resolvido,estou sem carro reserva e sem meu carro consertado,false,false,false,true,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",15,Resolvido,Demora no Socorro,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",10,Resolvido,SEM HONRAR A COBERTURA,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",13,Resolvido,Indignação com a qualidade do atendimento,false,false,false,false,false,false,true,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",15,Não resolvido,Decepção,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",14,Não resolvido,Benefícios inexistentes,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",12,Resolvido,Eu trabalho para a cia,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",17,Resolvido,ASSISTÊCIA 24 HORAS RESIDENCIAL,false,false,false,false,false,false,false,false
Positivo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",5,Resolvido,Honda/Allianz Seguros recebeu pagamento errado e não quer devolver,true,false,false,false,false,false,false,false
Positivo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",16,Resolvido,Nunca vi um guincho demorar tanto,false,false,false,false,false,false,false,false
Positivo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",14,Resolvido,Vistoria de sinistro,false,true,false,false,false,false,false,false
Positivo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",7,Resolvido,Mal atendimento no SAC,false,false,false,false,false,false,true,false
Positivo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",49,Resolvido,Demora no envio do guicho,false,false,false,false,false,false,false,false
Positivo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",11,Resolvido,Falta de reembolso,false,false,false,false,false,false,false,true
Positivo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",17,Resolvido,Tempo de espera absurdo e falta de ferramentas no atendimento,false,false,false,false,false,false,true,false
Positivo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",14,Resolvido,Quero apenas o BOLETO,false,false,false,false,false,false,false,false
Positivo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",12,Resolvido,Sem Carro Reserva.,false,false,false,true,false,false,false,false
Positivo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",44,Resolvido,Reboque demora,false,false,false,false,false,false,false,false
Positivo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",25,Resolvido,reembolso,false,false,false,false,false,false,false,true
Positivo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",38,Resolvido,Não liberação de serviço pós sinistro,false,true,false,false,false,false,false,false
Positivo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",54,Resolvido,Esqueci o último boleto e cancelaram o seguro sem nem entrar em contato,true,false,false,false,false,false,false,false
Positivo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",22,Resolvido,Descaso na Troca de pneu,false,false,false,false,false,false,false,false
Positivo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",9,Resolvido,PÉSSIMO PRESTADOR DE CONSERTO DE GELADEIRA,false,false,false,false,false,false,false,false
Positivo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",7,Resolvido,Empresa recebeu pagamento errado e não quer devolver,false,false,false,false,false,false,false,false
Positivo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",30,Resolvido,Serviço 24 H,false,false,false,false,false,false,false,false
Positivo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",22,Resolvido,Erro no cadastro e NINGUÉM resolve,false,false,false,false,false,false,false,false
Positivo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",6,Resolvido,Cancelamento de Proposta de Seguro de Moto,true,false,false,false,true,false,false,false
