row_hash,empresa,titulo,local,data_abertura,data_fechamento,tempo_reclamacao,status,vfn,nota,sentimento
3664000531557032451,Porto Seguro,Prestador de Serviço do Guincho da porto bateu meu Carro.,São Paulo - SP,2022-05-31,2022-06-03,3,Resolvido,Sim,8,positivo
-1582006831832125123,Azul Seguros,Não liberação carro reserva e não autorização do sinistro,Rio Verde - GO,2022-05-26,2022-06-02,7,Resolvido,Sim,8,positivo
-6119191419979053817,Bradesco Seguros,Bradesco Saúde permite internação mas nega a cirurgia.,Campos dos Goytacazes - RJ,2022-06-23,2022-07-01,8,Resolvido,Sim,8,positivo
6992071950764201342,Tokio Marine Seguradora,Falta de flexibilidade em negociação de dívida,São Paulo - SP,2022-04-06,2022-04-29,23,Resolvido,Sim,8,positivo
-622555137858217219,Bradesco Seguros,Não consigo acessar a carteira digital pelo aplicativo,Rio de Janeiro - RJ,2022-04-17,2022-05-03,16,Resolvido,Sim,8,positivo
-563856133771451258,Porto Seguro,Carro zero com defeito e voucher do carro seguro bloqueado,Curitiba - PR,2022-05-31,2022-06-03,3,Resolvido,Não,8,positivo
-5019022745348221734,Azul Seguros,"Processo parado, todo dia aumenta o prazo em dois dias úteis",Brasília - DF,2022-05-18,2022-05-23,5,Resolvido,Sim,8,positivo
6478557883061481863,Bradesco Seguros,COBRANÇA EM FOLHA DE PAGAMENTO DE SERVIÇO NAO REALIZADO,Santos - SP,2022-05-03,2022-06-21,49,Resolvido,Sim,8,positivo
-5217272720067620965,Bradesco Seguros,Pagamento invertido de mensalidade Bradesco não resolve,Serra - ES,2022-06-13,2022-06-20,7,Resolvido,Sim,8,positivo
6249622782257778793,Bradesco Seguros,Quebra de contrato - Não reembolso da EO em sala de parto,Rio de Janeiro - RJ,2022-05-10,2022-06-17,38,Resolvido,Sim,8,positivo
-5980458652831479160,Bradesco Seguros,"CIRURGIA NAO AUTORIZADA, 2 MESES DE ESPERA, RECLAMAÇÃO ANS.",Ipuã - SP,2022-05-04,2022-05-11,7,Resolvido,Sim,8,positivo
-1055477737257776438,Bradesco Seguros,Não consigo efetuar o pagamento da fatura do seguro auto,São José dos Campos - SP,2022-06-09,2022-06-13,4,Resolvido,Sim,8,positivo
-1840979442155141244,HDI Seguros,HDI não responde meus e-mails e demora para resolver meu caso,São Paulo - SP,2022-04-11,2022-04-24,13,Resolvido,Sim,8,positivo
1234189137667620846,Bradesco Seguros,Demora na liberação de procedimento de baixa complexidade,Rio de Janeiro - RJ,2022-06-28,2022-07-04,6,Resolvido,Sim,8,positivo
4141374363914421370,Bradesco Seguros,Falha no site Bradesco Saúde para obter o extrato de IRPF,Jaboatão dos Guararapes - PE,2022-05-17,2022-05-19,2,Resolvido,Sim,8,positivo
-5301364113907643263,Tokio Marine Seguradora,Reparo do veículo mal feito na oficina credenciada,São Paulo - SP,2022-04-20,2022-06-10,51,Resolvido,Sim,8,positivo
-5068750734595732217,Bradesco Seguros,Dificuldade e morosidade na aprovação de cirurgia cervical,Brasília - DF,2022-04-13,2022-06-20,68,Resolvido,Sim,8,positivo
-3201224033678888195,MAPFRE Seguros,"EMPRESA NÃO PRESTA ATENDIMENTO, DEMORA NA SOLUÇÃO DE SINISTRO",São Paulo - SP,2022-04-05,2022-05-12,37,Resolvido,Sim,8,positivo
6181107444866389275,Bradesco Seguros,"Consignado com venda casada, seguro prestamista cancelamento",Cachoeiras de Macacu - RJ,2022-04-14,2022-04-29,15,Resolvido,Sim,8,positivo
2374533508213769615,MAPFRE Seguros,CONTA AINDA NO ESAJ PROCESSO QUE O CARRO JA FOI ATE DEVOLVIDO, -- - --,2022-04-25,2022-04-28,3,Resolvido,Sim,8,positivo
8240756228846164394,Azul Seguros,"Azul bloqueia dados da RENOVAÇÃO, para cliente não cotar o seguro",Praia Grande - SP,2022-05-23,2022-05-26,3,Resolvido,Sim,8,positivo
7367934811500996927,Bradesco Seguros,Bradesco Saúde - não dá carteirinha física e site indisponível,Salvador - BA,2022-05-23,2022-07-06,44,Resolvido,Sim,8,positivo
7241066649413430901,Bradesco Seguros,Exclusão de dependente e cobrança valor cheio da mensalidade,Serra - ES,2022-04-22,2022-04-29,7,Resolvido,Sim,8,positivo
3408423452441525566,Bradesco Seguros,Falta de comprometimento em solucionar sinistros de veículos.,Campo Mourão - PR,2022-04-27,2022-05-30,33,Resolvido,Sim,8,positivo
-8789080642415668999,Bradesco Seguros,"Seguro residencial cobrado sem uso, sem assinatura de apólice",São Paulo - SP,2022-06-14,2022-07-11,27,Resolvido,Sim,8,positivo
-7368377470989893878,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Tempo de espera absurdo e falta de ferramentas no atendimento,Rio de Janeiro - RJ,2022-06-07,2022-06-24,17,Resolvido,Sim,8,positivo
4699669823641614173,Bradesco Seguros,Bradesco Saúde plano individual dificulta Informe 2021 para IR,Valinhos - SP,2022-04-14,2022-06-03,50,Resolvido,Sim,8,positivo
-1045962415337487928,Bradesco Seguros,Bradesco Seguro Saúde não está autorizando os serviços médicos,São José dos Campos - SP,2022-05-21,2022-07-15,55,Resolvido,Sim,8,positivo
-1611480065136862839,Porto Seguro,"solicitei porto seguro faz, nao resolveram o problema e me cobraram",São Paulo - SP,2022-06-13,2022-06-23,10,Resolvido,Sim,8,positivo
-8527529274692336600,AIG Seguros Brasil,Aguardando pagamento cujo prazo já se encerrou há muito tempo,Cuiabá - MT,2022-05-05,2022-06-27,53,Resolvido,Sim,8,positivo
-4510090038279593566,Youse Seguros,Renovam seu seguro sem você querer e é quase impossível de cancelar,Anápolis - GO,2022-04-26,2022-05-21,25,Resolvido,Sim,8,positivo
-835627286376818400,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Honda/Allianz Seguros recebeu pagamento errado e não quer devolver,Paulista - PE,2022-05-09,2022-05-14,5,Resolvido,Sim,8,positivo
2587649733765070482,Tokio Marine Seguradora,Cancelamento de Apólice - Demora no Encerramento de Sinistro,São José dos Campos - SP,2022-05-05,2022-06-23,49,Resolvido,Sim,8,positivo
1137597992245012541,Bradesco Seguros,CANCELAMENTO DE FORMA UNILATERAL POR PARTE DA EMPRESA BRADESCO S/A,Guarulhos - SP,2022-05-11,2022-06-17,37,Resolvido,Sim,8,positivo
9204648366334116604,MAPFRE Seguros,"Recusas injustificadas em seguida, pedindo dados que eu já apresentei",Brasília - DF,2022-03-28,2022-04-05,8,Resolvido,Não,8,positivo
-1392110237143075676,Tokio Marine Seguradora,"ainda sem solução, aguardando contato da empresa, muito demorado",Suzano - SP,2022-03-28,2022-04-19,22,Resolvido,Sim,8,positivo
-4481505855070307092,Zurich Brasil Seguros,Há 2 meses esperando pagamento de indenização de perda total de veículo,Viçosa - MG,2022-03-28,2022-04-28,31,Resolvido,Não,8,positivo
-1580837462924702969,Azul Seguros,"Renovei meu seguro com a Azul Seguros, o valor cobrado foi diferente da proposta",Feira de Santana - BA,2022-05-10,2022-06-08,29,Resolvido,Sim,8,positivo
-3605460906184756231,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Esqueci o último boleto e cancelaram o seguro sem nem entrar em contato,Araucária - PR,2022-03-30,2022-05-23,54,Resolvido,Sim,8,positivo
1292026456043000181,Porto Seguro,Meu carro era para ter sido entregue dia 29/03 e ainda esta na oficina no conserto,Rio de Janeiro - RJ,2022-04-06,2022-04-22,16,Resolvido,Sim,8,positivo
3845699993794771458,Tokio Marine Seguradora,Tokio Marine indenizou titular causador e não indeniza terceiros,São Paulo - SP,2022-06-10,2022-06-21,11,Resolvido,Sim,8,positivo
8336591313945842338,Bradesco Seguros,FALTA DE ATENDIMENTO HUMANO NO BRADESCO ! AUTOMACAO PERDEM A SENSIBILIDADE,Uberlândia - MG,2022-04-20,2022-05-03,13,Resolvido,Sim,8,positivo
1271288326137244284,Youse Seguros,Tive meu seguro cancelado por um erro interno e agora não consigo contratar,Brasília - DF,2022-06-25,2022-07-01,6,Resolvido,Sim,8,positivo
6172166335218896777,Bradesco Seguros,"Não consigo o extrato de coparticipação do Bradesco Saúde, site sempre dando erro",Macaé - RJ,2022-06-01,2022-07-04,33,Resolvido,Sim,8,positivo
-5429803591141190228,Bradesco Seguros,Peguei um empréstimo paguei quitei com muita antecedência e não recebi o reembolso do seguro,Franco da Rocha - SP,2022-04-18,2022-04-19,1,Resolvido,Sim,8,positivo
6604181368530023847,Bradesco Seguros,Reembolso Terapia Infantil ABA lançada errado como psicólogo individual comum,Mogi das Cruzes - SP,2022-06-30,2022-07-12,12,Resolvido,Sim,8,positivo
-7969229715275222264,AIG Seguros Brasil,"Proteção de Preços do cartão Visa Infinite foi aprovada, mas não foi paga até agora",Americana - SP,2022-05-10,2022-05-23,13,Resolvido,Sim,8,positivo
2470556211801890692,HDI Seguros,Reembolso,Joinville - SC,2022-03-31,2022-04-08,8,Resolvido,Sim,9,positivo
-7463940651067261019,Bradesco Seguros,Exame,Taubaté - SP,2022-05-16,2022-06-21,36,Resolvido,Sim,9,positivo
-7691140537512847045,HDI Seguros,Informações,Rio de Janeiro - RJ,2022-04-17,2022-04-27,10,Resolvido,Sim,9,positivo
-6376211868852272751,Porto Seguro,ATEDIMENTO,Nossa Senhora do Socorro - SE,2022-05-10,2022-06-02,23,Resolvido,Sim,9,positivo
-59184255869189664,Porto Seguro,Cancelamento,Rio de Janeiro - RJ,2022-06-06,2022-06-09,3,Resolvido,Sim,9,positivo
-7266930001971680021,Zurich Brasil Seguros,Seguradora,São Paulo - SP,2022-05-29,2022-06-03,5,Resolvido,Sim,9,positivo
-9008432592353363012,Porto Seguro,descepicionado,Penápolis - SP,2022-05-09,2022-05-12,3,Resolvido,Sim,9,positivo
-5216642032098165566,Bradesco Seguros,Previdência,Luís Eduardo Magalhães - BA,2022-04-19,2022-04-19,0,Resolvido,Sim,9,positivo
-590383992933642493,Porto Seguro,Boleto indevido,Cubatão - SP,2022-05-20,2022-06-02,13,Resolvido,Sim,9,positivo
-5601633207089500982,Azul Seguros,Seguro não ativo,São Paulo - SP,2022-05-02,2022-05-25,23,Resolvido,Sim,9,positivo
-4619709619428843520,Bradesco Seguros,Capitalização,Pelotas - RS,2022-05-24,2022-05-31,7,Resolvido,Sim,9,positivo
-3290785701615977446,Porto Seguro,Cobrança indevida,Rio Branco do Sul - PR,2022-06-01,2022-06-06,5,Resolvido,Sim,9,positivo
-5662743399975458547,Porto Seguro,Não cumpre prazos,São Paulo - SP,2022-06-14,2022-06-15,1,Resolvido,Sim,9,positivo
-7680059138442411116,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",debito de ipva,Joinville - SC,2022-05-02,2022-06-22,51,Resolvido,Sim,9,positivo
-8589403025051919607,HDI Seguros,Cancelei meu seguro,Colombo - PR,2022-05-03,2022-05-24,21,Resolvido,Sim,9,positivo
-6566083153600634987,HDI Seguros,Não tem assistencia,Viamão - RS,2022-04-05,2022-04-08,3,Resolvido,Sim,9,positivo
-5970131333484324905,MAPFRE Seguros,ASSISTENCIA 24HS,Guaíba - RS,2022-04-09,2022-04-18,9,Resolvido,Sim,9,positivo
6809789167516624254,Tokio Marine Seguradora,contato,Cascavel - PR,2022-04-13,2022-05-01,18,Resolvido,Sim,9,positivo
-2356224850820472172,Zurich Brasil Seguros,Atraso no reparo,Brasília - DF,2022-05-27,2022-06-26,30,Resolvido,Sim,9,positivo
536649504123783186,Azul Seguros,Péssimo atendimento.,Cotia - SP,2022-05-11,2022-06-09,29,Resolvido,Sim,9,positivo
-1137675191632995473,Bradesco Seguros,Seguro indevido,Recife - PE,2022-04-28,2022-05-04,6,Resolvido,Sim,9,positivo
8351301882015030594,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Carro Substituto,Jundiaí - SP,2022-03-28,2022-04-19,22,Resolvido,Sim,9,positivo
-9180769557013155435,Zurich Brasil Seguros,Seguro conta paga,Fortaleza - CE,2022-05-05,2022-05-13,8,Resolvido,Sim,9,positivo
-7135439264210226048,Zurich Brasil Seguros,Garantia estendida,Palmas - TO,2022-04-25,2022-04-28,3,Resolvido,Sim,9,positivo
-6200139942251439271,Azul Seguros,Cancelamento indevido,Simões Filho - BA,2022-04-04,2022-04-30,26,Resolvido,Sim,9,positivo
-4446758884485166941,Bradesco Seguros,Site inconsciente,Brasília - DF,2022-05-20,2022-06-30,41,Resolvido,Sim,9,positivo
-2980838537779186494,MAPFRE Seguros,Sinistro de celular,Recife - PE,2022-04-04,2022-04-14,10,Resolvido,Sim,9,positivo
3714328750161339594,Porto Seguro,Sinistro de Terceiros,Piracicaba - SP,2022-04-26,2022-04-28,2,Resolvido,Sim,9,positivo
-7557106301557062141,Bradesco Seguros,Negativa de diária,Garanhuns - PE,2022-05-13,2022-06-20,38,Resolvido,Sim,9,positivo
-5190921988856717854,Bradesco Seguros,SEGURO PRESTAMISTA,Mogi das Cruzes - SP,2022-05-05,2022-05-24,19,Resolvido,Sim,9,positivo
2273573307911897397,Bradesco Seguros,Seguro prestamista,Araguari - MG,2022-05-17,2022-05-26,9,Resolvido,Sim,9,positivo
-5190921988856717854,Bradesco Seguros,SEGURO PRESTAMISTA,Capetinga - MG,2022-05-06,2022-05-13,7,Resolvido,Sim,9,positivo
-9184150248592952254,HDI Seguros,Incompetência e Descaso,Campo Grande - MS,2022-06-08,2022-06-13,5,Resolvido,Sim,9,positivo
1151805688460445321,HDI Seguros,Seguro não fez reembolso,São Paulo - SP,2022-04-11,2022-04-19,8,Resolvido,Sim,9,positivo
8889872656927373582,HDI Seguros,SINISTRO 010035351169644,Massaranduba - SC,2022-05-06,2022-06-17,42,Resolvido,Sim,9,positivo
-6917147089543350369,HDI Seguros,Solicitação de reembolso,Boituva - SP,2022-03-28,2022-04-11,14,Resolvido,Sim,9,positivo
1316219675628195000,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Estorno nao efetuado,Belo Horizonte - MG,2022-04-09,2022-05-15,36,Resolvido,Sim,9,positivo
-4934014782090734181,Zurich Brasil Seguros,Descaso e desrespeito,Medianeira - PR,2022-04-04,2022-05-12,38,Resolvido,Sim,9,positivo
2892802659230444119,AIG Seguros Brasil,Seguro não foi pago,Campina Grande - PB,2022-05-03,2022-06-06,34,Resolvido,Sim,9,positivo
6085001488950674322,Bradesco Seguros,Liberação de Cirurgia,Sumaré - SP,2022-06-08,2022-06-09,1,Resolvido,Sim,9,positivo
-8712271641041095734,Bradesco Seguros,REEMBOLSO DOENÇA RÁRA,São Paulo - SP,2022-05-25,2022-06-12,18,Resolvido,Sim,9,positivo
209725259652624049,Porto Seguro,Veículo esperando análise,Rio de Janeiro - RJ,2022-05-02,2022-05-06,4,Resolvido,Sim,9,positivo
-8366949058206927455,Bradesco Seguros,Cancelamento de seguro,João Pessoa - PB,2022-06-21,2022-06-30,9,Resolvido,Não,9,positivo
-8366949058206927455,Bradesco Seguros,Cancelamento de seguro,Tutóia - MA,2022-06-29,2022-07-06,7,Resolvido,Sim,9,positivo
3771425061729216447,Bradesco Seguros,Dificuldade de solução,Viçosa - MG,2022-04-18,2022-07-21,94,Resolvido,Sim,9,positivo
-7825559866340788465,Bradesco Seguros,Reembolso sendo negado,Campos dos Goytacazes - RJ,2022-05-18,2022-06-24,37,Resolvido,Sim,9,positivo
2907192730895220528,Porto Seguro,sem atendimento telefônico,Caieiras - SP,2022-05-09,2022-05-21,12,Resolvido,Sim,9,positivo
5510741952064140008,Azul Seguros,Descaso total com terceiros,Rio Acima - MG,2022-06-01,2022-06-12,11,Resolvido,Sim,9,positivo
7268152735125916121,Bradesco Seguros,Cirurgia Ombro Esquerdo,São Paulo - SP,2022-05-30,2022-06-22,23,Resolvido,Sim,9,positivo
-2264950740945513254,Bradesco Seguros,INCLUSÃO PLANO DE SAÚDE,Barueri - SP,2022-06-03,2022-06-23,20,Resolvido,Sim,9,positivo
7168334498235686817,Bradesco Seguros,Problemas com reembolso,São José do Rio Pardo - SP,2022-06-14,2022-06-22,8,Resolvido,Sim,9,positivo
3065942781729022900,HDI Seguros,Prorrogação de carro reserva,Curitiba - PR,2022-06-09,2022-06-15,6,Resolvido,Sim,9,positivo
-7831094662132000639,Tokio Marine Seguradora,SEGURO CANCELADO,Varginha - MG,2022-04-29,2022-05-06,7,Resolvido,Sim,9,positivo
4974097263348254135,Zurich Brasil Seguros,Desrespeito ao consumidor,Feira de Santana - BA,2022-06-06,2022-06-17,11,Resolvido,Sim,9,positivo
2849191840736791105,MAPFRE Seguros,Sem retorno da assistência,Estação - RS,2022-04-06,2022-04-21,15,Resolvido,Sim,9,positivo
-6449689667744204711,HDI Seguros,Sem retorno HDI prazo excedido,Itapetininga - SP,2022-05-13,2022-05-24,11,Resolvido,Sim,9,positivo
-8902884184339480496,Porto Seguro,Seguradora não compre apólice,Porto Belo - SC,2022-05-31,2022-06-09,9,Não resolvido,Não,9,positivo
6737186689322272326,AIG Seguros Brasil,Seguro Proteção de Preço,Ilha Solteira - SP,2022-03-31,2022-04-15,15,Resolvido,Sim,9,positivo
-2821113306338036281,Azul Seguros,Renovação seguro sem autorizar !,Campinas - SP,2022-04-30,2022-05-22,22,Resolvido,Sim,9,positivo
2210226245805204084,Bradesco Seguros,Cobrança imposta de Seguro,Monte Carmelo - MG,2022-04-29,2022-05-04,5,Resolvido,Sim,9,positivo
5162023075863472660,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Debito no cartão de crédito,Brasília - DF,2022-06-07,2022-06-15,8,Resolvido,Sim,9,positivo
-1707850905251354907,Azul Seguros,Demora para consertar o veículo,Campo Largo - PR,2022-04-28,2022-05-23,25,Resolvido,Sim,9,positivo
-1218787565333977451,Bradesco Seguros,Cancelar seguro prestamista,Belo Horizonte - MG,2022-05-03,2022-05-14,11,Resolvido,Sim,9,positivo
-3993002624644172583,MAPFRE Seguros,DEMORA NO SERVIÇO DE SINISTRO,Recife - PE,2022-04-10,2022-04-14,4,Resolvido,Sim,9,positivo
-2884152186666146955,Tokio Marine Seguradora,Demora para as peças,Goiânia - GO,2022-06-15,2022-06-29,14,Resolvido,Sim,9,positivo
-1462496243749137858,AIG Seguros Brasil,Sinistro não pago pela AIG,Cuiabá - MT,2022-06-09,2022-06-17,8,Resolvido,Sim,9,positivo
-96048838159075522,Azul Seguros,Descontado cobrança sem vistoria,São Paulo - SP,2022-04-27,2022-05-25,28,Resolvido,Sim,9,positivo
3720577841318913419,Bradesco Seguros,Cobertura Enoxaparina sódica,São Paulo - SP,2022-05-25,2022-07-04,40,Resolvido,Sim,9,positivo
3938642705086144948,Bradesco Seguros,Estorno Multiplano Geração 3,Novo Hamburgo - RS,2022-05-02,2022-06-06,35,Resolvido,Sim,9,positivo
-4621463776688920997,Bradesco Seguros,Problema no débito do seguro,São Paulo - SP,2022-05-31,2022-06-22,22,Resolvido,Sim,9,positivo
-7506147753236999215,Bradesco Seguros,Reembolso Seguro Residencial,Maringá - PR,2022-06-16,2022-06-21,5,Resolvido,Sim,9,positivo
-1403313177539917738,Porto Seguro,Demora na aprovação do orçamento,Londrina - PR,2022-04-01,2022-04-07,6,Resolvido,Sim,9,positivo
-5745662717003558681,Tokio Marine Seguradora,Sinistro tokio marine,São Paulo - SP,2022-06-01,2022-06-21,20,Resolvido,Sim,9,positivo
-5485787443030055759,Azul Seguros,Demora para liberação do sinistro,Sorocaba - SP,2022-05-24,2022-06-20,27,Resolvido,Sim,9,positivo
1267616303421189470,Bradesco Seguros,Conflito do valor reembolsado,São Paulo - SP,2022-05-27,2022-06-02,6,Resolvido,Sim,9,positivo
-961937333214988692,Bradesco Seguros,Espera por liberação de exame,Taubaté - SP,2022-04-21,2022-06-21,61,Resolvido,Sim,9,positivo
2035628092256337156,Bradesco Seguros,Médico na tela é serviço fake!,Rio de Janeiro - RJ,2022-05-03,2022-06-10,38,Resolvido,Sim,9,positivo
-4613710412590358091,HDI Seguros,Reembolso a terceiros não efetuado,Vila Velha - ES,2022-05-31,2022-06-21,21,Resolvido,Sim,9,positivo
1389051506439119604,Azul Seguros,Falta de respeito com o consumidor,Colombo - PR,2022-03-31,2022-04-06,6,Resolvido,Sim,9,positivo
-7836230390033140531,Bradesco Seguros,Seguro de Vida Cobrado 2 Vezes,Valinhos - SP,2022-05-31,2022-06-09,9,Resolvido,Sim,9,positivo
8976269314359703149,Bradesco Seguros,Bradesco Auto/Re - Cia de seguros,Osasco - SP,2022-05-13,2022-05-26,13,Resolvido,Sim,9,positivo
-6537492354543400647,Bradesco Seguros,Seguro prestamista. Cancelamento,Dourados - MS,2022-05-11,2022-05-16,5,Resolvido,Sim,9,positivo
850246349614094217,Bradesco Seguros,Pagamentos autorizados em atraso,São Paulo - SP,2022-04-25,2022-04-30,5,Resolvido,Sim,9,positivo
-1138297884130344385,Bradesco Seguros,Propaganda enganosa! (Vício Oculto),Arapiraca - AL,2022-05-05,2022-05-17,12,Resolvido,Sim,9,positivo
3112946187476312754,Bradesco Seguros,Falta de análise pedido reembolso,Rio de Janeiro - RJ,2022-05-14,2022-05-23,9,Resolvido,Sim,9,positivo
7455766561740816729,Porto Seguro,Solicitação de estorno não processada,Belo Horizonte - MG,2022-05-15,2022-06-20,36,Resolvido,Sim,9,positivo
3678188599857213552,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Erro no cadastro e NINGUÉM resolve,São Paulo - SP,2022-04-14,2022-05-06,22,Resolvido,Sim,9,positivo
-2575233283091839940,Zurich Brasil Seguros,Apólice Cancelada sem consentimento,Caetanópolis - MG,2022-06-15,2022-06-22,7,Resolvido,Sim,9,positivo
-5756249837640154101,Zurich Brasil Seguros,Seguro bolsa protegida sem resposta,Salvador - BA,2022-04-18,2022-05-04,16,Resolvido,Não,9,positivo
1008528945546190195,AIG Seguros Brasil,Sem retorno na Proteção de Preço,Belo Horizonte - MG,2022-05-18,2022-06-18,31,Resolvido,Sim,9,positivo
-3215074589854741249,Azul Seguros,Não informam data de chegada das peças,Franco da Rocha - SP,2022-05-17,2022-06-30,44,Resolvido,Sim,9,positivo
-7049852797198325776,Bradesco Seguros,Cancelamento de seguro prestamista,Jaguaribara - CE,2022-06-26,2022-07-01,5,Resolvido,Sim,9,positivo
